13.03明石	OH_OO渋谷源氏	360	380	B	明石	アカシ	アカシ	名詞-固有名詞-地名-一般			アカシ	固
13.03明石	OH_OO渋谷源氏	27210	27220	I	を	を	ヲ	助詞-格助詞			オ	和
13.03明石	OH_OO渋谷源氏	27220	27230	I	か	か	カ	助詞-係助詞			カ	和
13.03明石	OH_OO渋谷源氏	27230	27240	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
13.03明石	OH_OO渋谷源氏	27240	27250	I	を	を	ヲ	助詞-格助詞			オ	和
13.03明石	OH_OO渋谷源氏	27250	27260	I	も	も	モ	助詞-係助詞			モ	和
13.03明石	OH_OO渋谷源氏	27260	27290	I	悩まし	悩ます	ナヤマス	動詞-一般	文語四段-サ行	連用形-一般	ナヤマシ	和
13.03明石	OH_OO渋谷源氏	27290	27310	I	けむ	けむ	ケム	助動詞	文語助動詞-ケム	連体形-一般	ケム	和
13.03明石	OH_OO渋谷源氏	27310	27320	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	27320	27340	I	かう	斯く	カク	副詞			コー	和
13.03明石	OH_OO渋谷源氏	27340	27380	I	いみじう	いみじい	イミジイ	形容詞-一般	文語形容詞-シク	連用形-ウ音便	イミジュー	和
13.03明石	OH_OO渋谷源氏	27380	27440	I	もの思はしき	物思わしい	モノオモワシイ	形容詞-一般	文語形容詞-シク	連体形-一般	モノオモワシキ	和
13.03明石	OH_OO渋谷源氏	27440	27450	I	世	世	ヨ	名詞-普通名詞-一般			ヨ	和
13.03明石	OH_OO渋谷源氏	27450	27460	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
13.03明石	OH_OO渋谷源氏	27460	27480	I	こそ	こそ	コソ	助詞-係助詞			コソ	和
13.03明石	OH_OO渋谷源氏	27480	27500	I	あり	有る	アル	動詞-非自立可能	文語ラ行変格	連用形-一般	アリ	和
13.03明石	OH_OO渋谷源氏	27500	27520	I	けれ	けり	ケリ	助動詞	文語助動詞-ケリ	已然形-一般	ケレ	和
13.03明石	OH_OO渋谷源氏	27520	27530	I	」	」		補助記号-括弧閉				記号
13.03明石	OH_OO渋谷源氏	27530	27540	B	と	と	ト	助詞-格助詞			ト	和
13.03明石	OH_OO渋谷源氏	27540	27550	I	，	，		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	27550	27570	I	かね	兼ねる	カネル	動詞-一般	文語下二段-ナ行	連用形-一般	カネ	和
13.03明石	OH_OO渋谷源氏	27570	27580	I	て	て	テ	助詞-接続助詞			テ	和
13.03明石	OH_OO渋谷源氏	27580	27620	I	推し量り	推し量り	オシハカリ	名詞-普通名詞-一般			オシハカリ	和
13.03明石	OH_OO渋谷源氏	27620	27640	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
13.03明石	OH_OO渋谷源氏	27640	27650	I	し	き	キ	助動詞	文語助動詞-キ	連体形-一般	シ	和
13.03明石	OH_OO渋谷源氏	27650	27670	I	より	より	ヨリ	助詞-格助詞			ヨリ	和
13.03明石	OH_OO渋谷源氏	27670	27680	I	も	も	モ	助詞-係助詞			モ	和
13.03明石	OH_OO渋谷源氏	27680	27690	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	27690	27720	I	よろづ	万	ヨロズ	名詞-普通名詞-副詞可能			ヨロズ	和
13.03明石	OH_OO渋谷源氏	27720	27730	I	に	に	ニ	助詞-格助詞			ニ	和
13.03明石	OH_OO渋谷源氏	27730	27770	I	悲しけれ	悲しい	カナシイ	形容詞-一般	文語形容詞-シク	已然形-一般	カナシケレ	和
13.03明石	OH_OO渋谷源氏	27770	27780	I	ど	ど	ド	助詞-接続助詞			ド	和
13.03明石	OH_OO渋谷源氏	27780	27790	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	27790	27830	I	なだらか	なだらか	ナダラカ	形状詞-一般			ナダラカ	和
13.03明石	OH_OO渋谷源氏	27830	27840	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
13.03明石	OH_OO渋谷源氏	27840	27860	I	もて	以て	モテ	接頭辞			モテ	和
13.03明石	OH_OO渋谷源氏	27860	27880	I	なし	成す	ナス	動詞-一般	文語四段-サ行	連用形-一般	ナシ	和
13.03明石	OH_OO渋谷源氏	27880	27890	I	て	て	テ	助詞-接続助詞			テ	和
13.03明石	OH_OO渋谷源氏	27890	27900	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	27900	27930	I	憎から	憎い	ニクイ	形容詞-一般	文語形容詞-ク	未然形-補助	ニクカラ	和
13.03明石	OH_OO渋谷源氏	27930	27940	I	ぬ	ず	ズ	助動詞	文語助動詞-ズ	連体形-一般	ヌ	和
13.03明石	OH_OO渋谷源氏	27940	27960	I	さま	様	サマ	名詞-普通名詞-一般			サマ	和
13.03明石	OH_OO渋谷源氏	27960	27970	I	に	に	ニ	助詞-格助詞			ニ	和
13.03明石	OH_OO渋谷源氏	27970	27990	I	見え	見える	ミエル	動詞-一般	文語下二段-ヤ行	連用形-一般	ミエ	和
13.03明石	OH_OO渋谷源氏	27990	28040	I	たてまつる	奉る	タテマツル	動詞-非自立可能	文語四段-ラ行	終止形-一般	タテマツル	和
13.03明石	OH_OO渋谷源氏	28040	28050	I	。	。		補助記号-句点				記号
13.03明石	OH_OO渋谷源氏	28050	28080	B	あはれ	哀れ	アワレ	名詞-普通名詞-形状詞可能			アワレ	和
13.03明石	OH_OO渋谷源氏	28080	28090	I	と	と	ト	助詞-格助詞			ト	和
13.03明石	OH_OO渋谷源氏	28090	28100	I	は	は	ハ	助詞-係助詞			ワ	和
13.03明石	OH_OO渋谷源氏	28100	28120	I	月日	月日	ツキヒ	名詞-普通名詞-一般			ツキヒ	和
13.03明石	OH_OO渋谷源氏	28120	28130	I	に	に	ニ	助詞-格助詞			ニ	和
13.03明石	OH_OO渋谷源氏	28130	28150	I	添へ	添える	ソエル	動詞-一般	文語下二段-ハ行	連用形-一般	ソエ	和
13.03明石	OH_OO渋谷源氏	28150	28160	I	て	て	テ	助詞-接続助詞			テ	和
13.03明石	OH_OO渋谷源氏	28160	28180	I	思し	思す	オボス	動詞-一般	文語四段-サ行	連用形-一般	オボシ	和
13.03明石	OH_OO渋谷源氏	28180	28200	I	ませ	増す	マス	動詞-一般	文語四段-サ行	已然形-一般	マセ	和
13.03明石	OH_OO渋谷源氏	28200	28210	I	ど	ど	ド	助詞-接続助詞			ド	和
13.03明石	OH_OO渋谷源氏	28210	28220	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	28220	28280	I	やむごとなき	やんごとない	ヤンゴトナイ	形容詞-一般	文語形容詞-ク	連体形-一般	ヤンゴトナキ	和
13.03明石	OH_OO渋谷源氏	28280	28290	I	方	方	カタ	名詞-普通名詞-助数詞可能			カタ	和
13.03明石	OH_OO渋谷源氏	28290	28300	I	の	の	ノ	助詞-格助詞			ノ	和
13.03明石	OH_OO渋谷源氏	28300	28310	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	28310	28370	I	おぼつかなく	覚束無い	オボツカナイ	形容詞-一般	文語形容詞-ク	連用形-一般	オボツカナク	和
13.03明石	OH_OO渋谷源氏	28370	28380	I	て	て	テ	助詞-接続助詞			テ	和
13.03明石	OH_OO渋谷源氏	28380	28400	I	年月	年月	トシツキ	名詞-普通名詞-一般			トシツキ	和
13.03明石	OH_OO渋谷源氏	28400	28410	I	を	を	ヲ	助詞-格助詞			オ	和
13.03明石	OH_OO渋谷源氏	28410	28440	I	過ぐし	過ぐす	スグス	動詞-一般	文語四段-サ行	連用形-一般	スグシ	和
13.03明石	OH_OO渋谷源氏	28440	28470	I	たまひ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連用形-一般	タマイ	和
13.03明石	OH_OO渋谷源氏	28470	28480	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	28480	28500	I	ただ	唯	タダ	形状詞-一般			タダ	和
13.03明石	OH_OO渋谷源氏	28500	28520	I	なら	なり	ナリ	助動詞	文語助動詞-ナリ-断定	未然形-一般	ナラ	和
13.03明石	OH_OO渋谷源氏	28520	28530	I	ず	ず	ズ	助動詞	文語助動詞-ズ	連用形-一般	ズ	和
13.03明石	OH_OO渋谷源氏	28530	28550	I	うち	打ち	ウチ	接頭辞			ウチ	和
13.03明石	OH_OO渋谷源氏	28550	28570	I	思ひ	思う	オモウ	動詞-一般	文語四段-ハ行	連用形-一般	オモイ	和
13.03明石	OH_OO渋谷源氏	28570	28600	I	おこせ	遣せる	オコセル	動詞-一般	文語下二段-サ行	連用形-一般	オコセ	和
13.03明石	OH_OO渋谷源氏	28600	28630	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	終止形-一般	タマウ	和
13.03明石	OH_OO渋谷源氏	28630	28650	I	らむ	らむ	ラム	助動詞	文語助動詞-ラム	連体形-一般	ラム	和
13.03明石	OH_OO渋谷源氏	28650	28660	I	が	が	ガ	助詞-格助詞			ガ	和
13.03明石	OH_OO渋谷源氏	28660	28670	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	28670	28690	I	いと	いと	イト	副詞			イト	和
13.03明石	OH_OO渋谷源氏	28690	28740	I	心苦しけれ	心苦しい	ココログルシイ	形容詞-一般	文語形容詞-シク	已然形-一般	ココログルシケレ	和
13.03明石	OH_OO渋谷源氏	28740	28750	I	ば	ば	バ	助詞-接続助詞			バ	和
13.03明石	OH_OO渋谷源氏	28750	28760	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	28760	28800	I	独り臥し	独り臥し	ヒトリブシ	名詞-普通名詞-一般			ヒトリブシ	和
13.03明石	OH_OO渋谷源氏	28800	28820	I	がち	勝ち	ガチ	接尾辞-形状詞的			ガチ	和
13.03明石	OH_OO渋谷源氏	28820	28830	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
13.03明石	OH_OO渋谷源氏	28830	28840	I	て	て	テ	助詞-接続助詞			テ	和
13.03明石	OH_OO渋谷源氏	28840	28870	I	過ぐし	過ぐす	スグス	動詞-一般	文語四段-サ行	連用形-一般	スグシ	和
13.03明石	OH_OO渋谷源氏	28870	28900	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	終止形-一般	タマウ	和
13.03明石	OH_OO渋谷源氏	28900	28910	I	。	。		補助記号-句点				記号
13.03明石	OH_OO渋谷源氏	28910	28920	B	絵	絵	エ	名詞-普通名詞-一般			エ	漢
13.03明石	OH_OO渋谷源氏	28920	28930	I	を	を	ヲ	助詞-格助詞			オ	和
13.03明石	OH_OO渋谷源氏	28930	28970	I	さまざま	様々	サマザマ	副詞			サマザマ	和
13.03明石	OH_OO渋谷源氏	28970	28990	I	描き	書く	カク	動詞-一般	文語四段-カ行	連用形-一般	カキ	和
13.03明石	OH_OO渋谷源氏	28990	29010	I	集め	集める	アツメル	動詞-一般	文語下二段-マ行	連用形-一般	アツメ	和
13.03明石	OH_OO渋谷源氏	29010	29020	I	て	て	テ	助詞-接続助詞			テ	和
13.03明石	OH_OO渋谷源氏	29020	29030	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	29030	29050	I	思ふ	思う	オモウ	動詞-一般	文語四段-ハ行	連体形-一般	オモウ	和
13.03明石	OH_OO渋谷源氏	29050	29070	I	こと	事	コト	名詞-普通名詞-一般			コト	和
13.03明石	OH_OO渋谷源氏	29070	29090	I	ども	共	ドモ	接尾辞-名詞的-一般			ドモ	和
13.03明石	OH_OO渋谷源氏	29090	29100	I	を	を	ヲ	助詞-格助詞			オ	和
13.03明石	OH_OO渋谷源氏	29100	29120	I	書き	書く	カク	動詞-一般	文語四段-カ行	連用形-一般	カキ	和
13.03明石	OH_OO渋谷源氏	29120	29140	I	つけ	付ける	ツケル	動詞-非自立可能	文語下二段-カ行	連用形-一般	ツケ	和
13.03明石	OH_OO渋谷源氏	29140	29150	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	29150	29190	I	返りこと	返り事	カエリゴト	名詞-普通名詞-一般			カエリコト	和
13.03明石	OH_OO渋谷源氏	29190	29210	I	聞く	聞く	キク	動詞-一般	文語四段-カ行	終止形-一般	キク	和
13.03明石	OH_OO渋谷源氏	29210	29230	I	べき	べし	ベシ	助動詞	文語助動詞-ベシ	連体形-一般	ベキ	和
13.03明石	OH_OO渋谷源氏	29230	29250	I	さま	様	サマ	名詞-普通名詞-一般			サマ	和
13.03明石	OH_OO渋谷源氏	29250	29260	I	に	に	ニ	助詞-格助詞			ニ	和
13.03明石	OH_OO渋谷源氏	29260	29270	I	し	為る	スル	動詞-非自立可能	文語サ行変格	連用形-一般	シ	和
13.03明石	OH_OO渋谷源氏	29270	29290	I	なし	成す	ナス	動詞-一般	文語四段-サ行	連用形-一般	ナシ	和
13.03明石	OH_OO渋谷源氏	29290	29320	I	たまへ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	命令形	タマエ	和
13.03明石	OH_OO渋谷源氏	29320	29330	I	り	り	リ	助動詞	文語助動詞-リ	終止形-一般	リ	和
13.03明石	OH_OO渋谷源氏	29330	29340	I	。	。		補助記号-句点				記号
13.03明石	OH_OO渋谷源氏	29340	29350	B	見	見る	ミル	動詞-非自立可能	文語上一段-マ行	未然形-一般	ミ	和
13.03明石	OH_OO渋谷源氏	29350	29360	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
13.03明石	OH_OO渋谷源氏	29360	29370	I	人	人	ヒト	名詞-普通名詞-一般			ヒト	和
13.03明石	OH_OO渋谷源氏	29370	29380	I	の	の	ノ	助詞-格助詞			ノ	和
13.03明石	OH_OO渋谷源氏	29380	29390	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
13.03明石	OH_OO渋谷源氏	29390	29400	I	に	に	ニ	助詞-格助詞			ニ	和
13.03明石	OH_OO渋谷源氏	29400	29420	I	染み	染む	シム	動詞-一般	文語四段-マ行	連用形-一般	シミ	和
13.03明石	OH_OO渋谷源氏	29420	29430	I	ぬ	ぬ	ヌ	助動詞	文語助動詞-ヌ	終止形-一般	ヌ	和
13.03明石	OH_OO渋谷源氏	29430	29450	I	べき	べし	ベシ	助動詞	文語助動詞-ベシ	連体形-一般	ベキ	和
13.03明石	OH_OO渋谷源氏	29450	29470	I	もの	物	モノ	名詞-普通名詞-サ変可能			モノ	和
13.03明石	OH_OO渋谷源氏	29470	29480	I	の	の	ノ	助詞-格助詞			ノ	和
13.03明石	OH_OO渋谷源氏	29480	29500	I	さま	様	サマ	名詞-普通名詞-一般			サマ	和
13.03明石	OH_OO渋谷源氏	29500	29520	I	なり	なり	ナリ	助動詞	文語助動詞-ナリ-断定	終止形-一般	ナリ	和
13.03明石	OH_OO渋谷源氏	29520	29530	I	。	。		補助記号-句点				記号
13.03明石	OH_OO渋谷源氏	29530	29560	B	いかで	如何で	イカデ	副詞			イカデ	和
13.03明石	OH_OO渋谷源氏	29560	29570	I	か	か	カ	助詞-係助詞			カ	和
13.03明石	OH_OO渋谷源氏	29570	29580	I	，	，		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	29580	29590	I	空	空	ソラ	名詞-普通名詞-一般			ソラ	和
13.03明石	OH_OO渋谷源氏	29590	29600	I	に	に	ニ	助詞-格助詞			ニ	和
13.03明石	OH_OO渋谷源氏	29600	29620	I	通ふ	通う	カヨウ	動詞-一般	文語四段-ハ行	連体形-一般	カヨウ	和
13.03明石	OH_OO渋谷源氏	29620	29630	I	御	御	ミ	接頭辞			ミ	和
13.03明石	OH_OO渋谷源氏	29630	29640	I	心	心	ココロ	名詞-普通名詞-サ変可能			ココロ	和
13.03明石	OH_OO渋谷源氏	29640	29660	I	なら	なり	ナリ	助動詞	文語助動詞-ナリ-断定	未然形-一般	ナラ	和
13.03明石	OH_OO渋谷源氏	29660	29670	I	む	む	ム	助動詞	文語助動詞-ム	連体形-一般	ム	和
13.03明石	OH_OO渋谷源氏	29670	29680	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	29680	29700	I	二条	ニジョウ	ニジョウ	名詞-固有名詞-地名-一般			ニジョー	固
13.03明石	OH_OO渋谷源氏	29700	29710	I	の	の	ノ	助詞-格助詞			ノ	和
13.03明石	OH_OO渋谷源氏	29710	29720	I	君	君	キミ	名詞-普通名詞-一般			キミ	和
13.03明石	OH_OO渋谷源氏	29720	29730	I	も	も	モ	助詞-係助詞			モ	和
13.03明石	OH_OO渋谷源氏	29730	29740	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	29740	29790	I	ものあはれ	物哀れ	モノアワレ	形状詞-一般			モノアワレ	和
13.03明石	OH_OO渋谷源氏	29790	29800	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
13.03明石	OH_OO渋谷源氏	29800	29820	I	慰む	慰む	ナグサム	動詞-一般	文語四段-マ行	連体形-一般	ナグサム	和
13.03明石	OH_OO渋谷源氏	29820	29830	I	方	方	カタ	名詞-普通名詞-助数詞可能			カタ	和
13.03明石	OH_OO渋谷源氏	29830	29850	I	なく	無い	ナイ	形容詞-非自立可能	文語形容詞-ク	連用形-一般	ナク	和
13.03明石	OH_OO渋谷源氏	29850	29880	I	おぼえ	覚える	オボエル	動詞-一般	文語下二段-ヤ行	連用形-一般	オボエ	和
13.03明石	OH_OO渋谷源氏	29880	29910	I	たまふ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連体形-一般	タマウ	和
13.03明石	OH_OO渋谷源氏	29910	29930	I	折々	折々	オリオリ	名詞-普通名詞-副詞可能			オリオリ	和
13.03明石	OH_OO渋谷源氏	29930	29940	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	29940	29960	I	同じ	同じい	オナジイ	形容詞-一般	文語形容詞-シク	語幹-一般	オナジ	和
13.03明石	OH_OO渋谷源氏	29960	29980	I	やう	様	ヨウ	名詞-普通名詞-形状詞可能			ヨー	漢
13.03明石	OH_OO渋谷源氏	29980	29990	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
13.03明石	OH_OO渋谷源氏	29990	30000	I	絵	絵	エ	名詞-普通名詞-一般			エ	漢
13.03明石	OH_OO渋谷源氏	30000	30010	I	を	を	ヲ	助詞-格助詞			オ	和
13.03明石	OH_OO渋谷源氏	30010	30030	I	描き	書く	カク	動詞-一般	文語四段-カ行	連用形-一般	カキ	和
13.03明石	OH_OO渋谷源氏	30030	30050	I	集め	集める	アツメル	動詞-一般	文語下二段-マ行	連用形-一般	アツメ	和
13.03明石	OH_OO渋谷源氏	30050	30080	I	たまひ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	連用形-一般	タマイ	和
13.03明石	OH_OO渋谷源氏	30080	30100	I	つつ	つつ	ツツ	助詞-接続助詞			ツツ	和
13.03明石	OH_OO渋谷源氏	30100	30110	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	30110	30140	I	やがて	軈て	ヤガテ	副詞			ヤガテ	和
13.03明石	OH_OO渋谷源氏	30140	30150	I	我	我	ワレ	代名詞			ワレ	和
13.03明石	OH_OO渋谷源氏	30150	30160	I	が	が	ガ	助詞-格助詞			ガ	和
13.03明石	OH_OO渋谷源氏	30160	30170	I	御	御	オオン	接頭辞			オオン	和
13.03明石	OH_OO渋谷源氏	30170	30210	I	ありさま	有り様	アリサマ	名詞-普通名詞-一般			アリサマ	和
13.03明石	OH_OO渋谷源氏	30210	30220	I	、	、		補助記号-読点				記号
13.03明石	OH_OO渋谷源氏	30220	30240	I	日記	日記	ニッキ	名詞-普通名詞-一般			ニッキ	漢
13.03明石	OH_OO渋谷源氏	30240	30250	I	の	の	ノ	助詞-格助詞			ノ	和
13.03明石	OH_OO渋谷源氏	30250	30270	I	やう	様	ヨウ	名詞-普通名詞-形状詞可能			ヨー	漢
13.03明石	OH_OO渋谷源氏	30270	30280	I	に	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連用形-ニ	ニ	和
13.03明石	OH_OO渋谷源氏	30280	30300	I	書き	書く	カク	動詞-一般	文語四段-カ行	連用形-一般	カキ	和
13.03明石	OH_OO渋谷源氏	30300	30330	I	たまへ	給う	タマウ	動詞-非自立可能	文語四段-ハ行	命令形	タマエ	和
13.03明石	OH_OO渋谷源氏	30330	30340	I	り	り	リ	助動詞	文語助動詞-リ	終止形-一般	リ	和
13.03明石	OH_OO渋谷源氏	30340	30350	I	。	。		補助記号-句点				記号
13.03明石	OH_OO渋谷源氏	30350	30370	B	いか	如何	イカ	名詞-普通名詞-一般			イカ	和
13.03明石	OH_OO渋谷源氏	30370	30390	I	なる	なり	ナリ	助動詞	文語助動詞-ナリ-断定	連体形-一般	ナル	和
